Episode	Accumulated Reward	Length	Steps
15998	1.0	1	28713
15999	-1.0	3	28716
16000	1.0	3	28719
16001	-1.0	1	28720
16002	-1.0	1	28721
16003	1.0	2	28723
16004	1.0	2	28725
16005	1.0	1	28726
16006	-1.0	1	28727
16007	-1.0	1	28728
16008	-1.0	2	28730
16009	-1.0	2	28732
16010	-1.0	2	28734
16011	-1.0	1	28735
16012	1.0	2	28737
16013	-1.0	1	28738
16014	1.0	4	28742
16015	1.0	1	28743
16016	1.0	4	28747
16017	-1.0	3	28750
16018	-1.0	1	28751
16019	1.0	3	28754
16020	1.0	1	28755
16021	1.0	1	28756
16022	-1.0	1	28757
16023	1.0	2	28759
16024	-1.0	2	28761
16025	1.0	2	28763
16026	-1.0	2	28765
16027	-1.0	1	28766
16028	0.0	1	28767
16029	-1.0	2	28769
16030	0.0	2	28771
16031	1.0	3	28774
16032	0.0	2	28776
16033	1.0	1	28777
16034	1.0	1	28778
16035	1.0	3	28781
16036	-1.0	3	28784
16037	1.0	2	28786
16038	-1.0	1	28787
16039	-1.0	3	28790
16040	1.0	2	28792
16041	1.0	2	28794
16042	0.0	4	28798
16043	-1.0	1	28799
16044	-1.0	2	28801
16045	-1.0	1	28802
16046	1.0	1	28803
16047	-1.0	1	28804
16048	-1.0	1	28805
16049	-1.0	3	28808
16050	1.0	1	28809
16051	-1.0	1	28810
16052	-1.0	2	28812
16053	-1.0	1	28813
16054	-1.0	3	28816
16055	-1.0	1	28817
16056	0.0	2	28819
16057	-1.0	3	28822
16058	0.0	3	28825
16059	-1.0	2	28827
16060	-1.0	1	28828
16061	1.0	2	28830
16062	-1.0	1	28831
16063	1.0	2	28833
16064	-1.0	1	28834
16065	-1.0	5	28839
16066	-1.0	1	28840
16067	-1.0	1	28841
16068	1.0	2	28843
16069	-1.0	1	28844
16070	1.0	1	28845
16071	-1.0	3	28848
16072	1.0	1	28849
16073	-1.0	1	28850
16074	-1.0	2	28852
16075	-1.0	3	28855
16076	0.0	1	28856
16077	1.0	1	28857
16078	1.0	3	28860
16079	1.0	1	28861
16080	1.0	1	28862
16081	1.0	3	28865
16082	1.0	1	28866
16083	-1.0	1	28867
16084	-1.0	1	28868
16085	0.0	1	28869
16086	-1.0	2	28871
16087	1.0	1	28872
16088	-1.0	1	28873
16089	1.0	2	28875
16090	-1.0	2	28877
16091	-1.0	2	28879
16092	-1.0	3	28882
16093	-1.0	1	28883
16094	-1.0	2	28885
16095	-1.0	2	28887
16096	-1.0	1	28888
16097	-1.0	3	28891
16098	-1.0	2	28893
16099	-1.0	1	28894
16100	-1.0	2	28896
16101	1.0	2	28898
16102	-1.0	2	28900
16103	-1.0	2	28902
16104	-1.0	1	28903
16105	-1.0	2	28905
16106	-1.0	1	28906
16107	1.0	4	28910
16108	1.0	1	28911
16109	-1.0	3	28914
16110	0.0	2	28916
16111	-1.0	2	28918
16112	0.0	1	28919
16113	1.0	3	28922
16114	1.0	1	28923
16115	-1.0	1	28924
16116	-1.0	2	28926
16117	-1.0	2	28928
16118	-1.0	1	28929
16119	1.0	1	28930
16120	1.0	4	28934
16121	-1.0	2	28936
16122	-1.0	1	28937
16123	-1.0	2	28939
16124	-1.0	2	28941
16125	1.0	1	28942
16126	1.0	2	28944
16127	-1.0	1	28945
16128	-1.0	1	28946
16129	-1.0	2	28948
16130	-1.0	1	28949
16131	-1.0	1	28950
16132	-1.0	1	28951
16133	-1.0	2	28953
16134	-1.0	2	28955
16135	-1.0	1	28956
16136	1.0	1	28957
16137	1.0	6	28963
16138	-1.0	1	28964
16139	-1.0	1	28965
16140	-1.0	2	28967
16141	1.0	1	28968
16142	0.0	1	28969
16143	0.0	3	28972
16144	-1.0	2	28974
16145	-1.0	4	28978
16146	-1.0	1	28979
16147	1.0	2	28981
16148	-1.0	5	28986
16149	-1.0	1	28987
16150	0.0	2	28989
16151	-1.0	3	28992
16152	-1.0	1	28993
16153	1.0	1	28994
16154	-1.0	1	28995
16155	1.0	1	28996
16156	-1.0	1	28997
16157	1.0	1	28998
16158	-1.0	4	29002
16159	-1.0	1	29003
16160	1.0	2	29005
16161	1.0	2	29007
16162	1.0	2	29009
16163	-1.0	2	29011
16164	1.0	1	29012
16165	-1.0	1	29013
16166	1.0	3	29016
16167	-1.0	1	29017
16168	-1.0	1	29018
16169	-1.0	1	29019
16170	-1.0	1	29020
16171	-1.0	1	29021
16172	-1.0	1	29022
16173	-1.0	1	29023
16174	0.0	2	29025
16175	1.0	2	29027
16176	-1.0	2	29029
16177	1.0	3	29032
16178	-1.0	1	29033
16179	-1.0	3	29036
16180	-1.0	1	29037
16181	-1.0	2	29039
16182	-1.0	2	29041
16183	-1.0	1	29042
16184	1.0	3	29045
16185	1.0	2	29047
16186	-1.0	2	29049
16187	1.0	2	29051
16188	-1.0	1	29052
16189	-1.0	2	29054
16190	1.0	1	29055
16191	-1.0	3	29058
16192	-1.0	1	29059
16193	1.0	1	29060
16194	-1.0	1	29061
16195	1.0	1	29062
16196	0.0	1	29063
16197	-1.0	3	29066
16198	1.0	1	29067
16199	1.0	3	29070
16200	-1.0	2	29072
16201	-1.0	3	29075
16202	-1.0	2	29077
16203	1.0	3	29080
16204	1.0	2	29082
16205	-1.0	2	29084
16206	-1.0	2	29086
16207	-1.0	2	29088
16208	-1.0	1	29089
16209	-1.0	2	29091
16210	-1.0	1	29092
16211	-1.0	2	29094
16212	-1.0	1	29095
16213	1.0	2	29097
16214	-1.0	2	29099
16215	-1.0	1	29100
16216	1.0	2	29102
16217	-1.0	1	29103
16218	-1.0	2	29105
16219	-1.0	1	29106
16220	-1.0	2	29108
16221	-1.0	2	29110
16222	1.0	3	29113
16223	-1.0	2	29115
16224	1.0	2	29117
16225	1.0	2	29119
16226	-1.0	2	29121
16227	1.0	1	29122
16228	-1.0	1	29123
16229	-1.0	1	29124
16230	1.0	1	29125
16231	-1.0	1	29126
16232	1.0	2	29128
16233	-1.0	1	29129
16234	-1.0	1	29130
16235	-1.0	2	29132
16236	-1.0	2	29134
16237	1.0	1	29135
16238	1.0	3	29138
16239	-1.0	1	29139
16240	1.0	3	29142
16241	1.0	3	29145
16242	-1.0	1	29146
16243	0.0	5	29151
16244	-1.0	2	29153
16245	-1.0	1	29154
16246	-1.0	1	29155
16247	-1.0	1	29156
16248	-1.0	3	29159
16249	-1.0	1	29160
16250	-1.0	1	29161
16251	-1.0	3	29164
16252	-1.0	2	29166
16253	-1.0	1	29167
16254	-1.0	3	29170
16255	1.0	1	29171
16256	-1.0	2	29173
16257	1.0	2	29175
16258	-1.0	1	29176
16259	-1.0	1	29177
16260	-1.0	1	29178
16261	-1.0	1	29179
16262	-1.0	3	29182
16263	1.0	1	29183
16264	0.0	3	29186
16265	-1.0	1	29187
16266	1.0	3	29190
16267	-1.0	2	29192
16268	-1.0	1	29193
16269	-1.0	1	29194
16270	-1.0	1	29195
16271	1.0	4	29199
16272	-1.0	2	29201
16273	-1.0	1	29202
16274	-1.0	2	29204
16275	-1.0	2	29206
16276	1.0	5	29211
16277	1.0	2	29213
16278	1.0	2	29215
16279	-1.0	3	29218
16280	-1.0	1	29219
16281	-1.0	1	29220
16282	-1.0	3	29223
16283	-1.0	2	29225
16284	1.0	1	29226
16285	-1.0	2	29228
16286	-1.0	1	29229
16287	-1.0	2	29231
16288	0.0	4	29235
16289	-1.0	1	29236
16290	-1.0	1	29237
16291	-1.0	3	29240
16292	1.0	2	29242
16293	1.0	3	29245
16294	1.0	2	29247
16295	-1.0	2	29249
16296	1.0	1	29250
16297	-1.0	3	29253
16298	-1.0	1	29254
16299	-1.0	2	29256
16300	-1.0	2	29258
16301	-1.0	3	29261
16302	1.0	3	29264
16303	-1.0	2	29266
16304	-1.0	2	29268
16305	1.0	1	29269
16306	1.0	3	29272
16307	-1.0	1	29273
16308	-1.0	4	29277
16309	1.0	3	29280
16310	0.0	3	29283
16311	1.0	2	29285
16312	1.0	3	29288
16313	0.0	2	29290
16314	-1.0	2	29292
16315	-1.0	1	29293
16316	-1.0	2	29295
16317	1.0	2	29297
16318	-1.0	2	29299
16319	-1.0	3	29302
16320	1.0	1	29303
16321	-1.0	3	29306
16322	1.0	1	29307
16323	-1.0	1	29308
16324	-1.0	1	29309
16325	1.0	4	29313
16326	1.0	2	29315
16327	1.0	1	29316
16328	-1.0	2	29318
16329	1.0	2	29320
16330	-1.0	1	29321
16331	-1.0	2	29323
16332	-1.0	2	29325
16333	1.0	1	29326
16334	-1.0	1	29327
16335	-1.0	2	29329
16336	-1.0	3	29332
16337	-1.0	1	29333
16338	1.0	2	29335
16339	1.0	2	29337
16340	1.0	2	29339
16341	-1.0	1	29340
16342	-1.0	1	29341
16343	-1.0	1	29342
16344	-1.0	1	29343
16345	-1.0	1	29344
16346	1.0	1	29345
16347	-1.0	2	29347
16348	-1.0	2	29349
16349	-1.0	4	29353
16350	0.0	2	29355
16351	-1.0	1	29356
16352	-1.0	1	29357
16353	1.0	4	29361
16354	-1.0	3	29364
16355	-1.0	2	29366
16356	-1.0	1	29367
16357	-1.0	1	29368
16358	-1.0	2	29370
16359	1.0	1	29371
16360	1.0	1	29372
16361	-1.0	2	29374
16362	-1.0	2	29376
16363	-1.0	1	29377
16364	-1.0	1	29378
16365	-1.0	1	29379
16366	-1.0	1	29380
16367	-1.0	2	29382
16368	1.0	3	29385
16369	1.0	1	29386
16370	0.0	2	29388
16371	1.0	2	29390
16372	1.0	3	29393
16373	1.0	2	29395
16374	-1.0	1	29396
16375	-1.0	2	29398
16376	-1.0	3	29401
16377	-1.0	2	29403
16378	-1.0	1	29404
16379	-1.0	2	29406
16380	-1.0	3	29409
16381	1.0	1	29410
16382	-1.0	1	29411
16383	-1.0	2	29413
16384	1.0	1	29414
16385	-1.0	2	29416
16386	-1.0	2	29418
16387	1.0	3	29421
16388	-1.0	2	29423
16389	-1.0	1	29424
16390	-1.0	2	29426
16391	1.0	2	29428
16392	-1.0	3	29431
16393	-1.0	2	29433
16394	1.0	3	29436
16395	-1.0	1	29437
16396	-1.0	2	29439
16397	1.0	1	29440
16398	-1.0	1	29441
16399	-1.0	1	29442
16400	-1.0	1	29443
16401	-1.0	2	29445
16402	-1.0	1	29446
16403	-1.0	1	29447
16404	-1.0	1	29448
16405	1.0	1	29449
16406	-1.0	1	29450
16407	-1.0	1	29451
16408	-1.0	1	29452
16409	-1.0	3	29455
16410	1.0	1	29456
16411	0.0	1	29457
16412	-1.0	2	29459
16413	1.0	3	29462
16414	-1.0	1	29463
16415	0.0	1	29464
16416	-1.0	2	29466
16417	-1.0	1	29467
16418	0.0	1	29468
16419	1.0	1	29469
16420	1.0	2	29471
16421	1.0	4	29475
16422	-1.0	1	29476
16423	-1.0	1	29477
16424	1.0	2	29479
16425	-1.0	1	29480
16426	-1.0	1	29481
16427	1.0	2	29483
16428	-1.0	1	29484
16429	-1.0	2	29486
16430	-1.0	2	29488
16431	1.0	2	29490
16432	1.0	1	29491
16433	-1.0	2	29493
16434	-1.0	1	29494
16435	-1.0	1	29495
16436	1.0	1	29496
16437	1.0	1	29497
16438	-1.0	1	29498
16439	-1.0	1	29499
16440	1.0	2	29501
16441	-1.0	2	29503
16442	-1.0	1	29504
16443	0.0	2	29506
16444	-1.0	2	29508
16445	1.0	2	29510
16446	-1.0	2	29512
16447	-1.0	2	29514
16448	1.0	2	29516
16449	1.0	3	29519
16450	1.0	1	29520
16451	-1.0	2	29522
16452	-1.0	1	29523
16453	-1.0	2	29525
16454	1.0	5	29530
16455	0.0	1	29531
16456	0.0	3	29534
16457	-1.0	4	29538
16458	-1.0	2	29540
16459	0.0	4	29544
16460	-1.0	3	29547
16461	-1.0	2	29549
16462	-1.0	1	29550
16463	0.0	2	29552
16464	-1.0	3	29555
16465	-1.0	2	29557
16466	-1.0	1	29558
16467	1.0	1	29559
16468	-1.0	1	29560
16469	1.0	1	29561
16470	-1.0	1	29562
16471	-1.0	1	29563
16472	-1.0	2	29565
16473	-1.0	1	29566
16474	-1.0	1	29567
16475	-1.0	2	29569
16476	-1.0	1	29570
16477	-1.0	1	29571
16478	-1.0	4	29575
16479	1.0	2	29577
16480	1.0	1	29578
16481	1.0	2	29580
16482	-1.0	2	29582
16483	-1.0	3	29585
16484	1.0	2	29587
16485	-1.0	2	29589
16486	-1.0	1	29590
16487	-1.0	1	29591
16488	-1.0	1	29592
16489	-1.0	3	29595
16490	-1.0	2	29597
16491	-1.0	1	29598
16492	-1.0	1	29599
16493	1.0	1	29600
16494	1.0	2	29602
16495	-1.0	2	29604
16496	1.0	1	29605
16497	1.0	2	29607
16498	-1.0	2	29609
16499	-1.0	2	29611
16500	-1.0	1	29612
16501	-1.0	4	29616
16502	0.0	3	29619
16503	-1.0	2	29621
16504	-1.0	1	29622
16505	-1.0	3	29625
16506	-1.0	1	29626
16507	-1.0	2	29628
16508	-1.0	2	29630
16509	-1.0	3	29633
16510	-1.0	2	29635
16511	-1.0	2	29637
16512	1.0	2	29639
16513	1.0	1	29640
16514	-1.0	1	29641
16515	1.0	2	29643
16516	-1.0	3	29646
16517	1.0	2	29648
16518	1.0	3	29651
16519	1.0	3	29654
16520	-1.0	1	29655
16521	-1.0	1	29656
16522	-1.0	1	29657
16523	-1.0	1	29658
16524	1.0	2	29660
16525	-1.0	2	29662
16526	-1.0	1	29663
16527	-1.0	1	29664
16528	-1.0	1	29665
16529	0.0	2	29667
16530	1.0	2	29669
16531	0.0	2	29671
16532	-1.0	2	29673
16533	-1.0	2	29675
16534	-1.0	2	29677
16535	0.0	3	29680
16536	-1.0	1	29681
16537	-1.0	3	29684
16538	1.0	1	29685
16539	-1.0	2	29687
16540	-1.0	1	29688
16541	-1.0	1	29689
16542	1.0	1	29690
16543	-1.0	1	29691
16544	1.0	3	29694
16545	1.0	2	29696
16546	0.0	1	29697
16547	-1.0	2	29699
16548	-1.0	4	29703
16549	-1.0	1	29704
16550	-1.0	1	29705
16551	-1.0	2	29707
16552	-1.0	2	29709
16553	1.0	4	29713
16554	-1.0	3	29716
16555	-1.0	1	29717
16556	-1.0	2	29719
16557	-1.0	2	29721
16558	-1.0	2	29723
16559	-1.0	3	29726
16560	-1.0	2	29728
16561	-1.0	2	29730
16562	-1.0	2	29732
16563	-1.0	1	29733
16564	1.0	3	29736
16565	-1.0	3	29739
16566	-1.0	1	29740
16567	-1.0	2	29742
16568	-1.0	1	29743
16569	-1.0	3	29746
16570	-1.0	2	29748
16571	-1.0	1	29749
16572	-1.0	1	29750
16573	-1.0	3	29753
16574	-1.0	3	29756
16575	-1.0	2	29758
16576	-1.0	1	29759
16577	-1.0	1	29760
16578	1.0	2	29762
16579	-1.0	4	29766
16580	-1.0	5	29771
16581	-1.0	2	29773
16582	1.0	3	29776
16583	-1.0	5	29781
16584	-1.0	2	29783
16585	-1.0	1	29784
16586	-1.0	2	29786
16587	-1.0	1	29787
16588	-1.0	2	29789
16589	1.0	1	29790
16590	-1.0	3	29793
16591	-1.0	2	29795
16592	1.0	3	29798
16593	1.0	1	29799
16594	1.0	2	29801
16595	-1.0	2	29803
16596	1.0	1	29804
16597	-1.0	2	29806
16598	-1.0	4	29810
16599	-1.0	3	29813
16600	0.0	2	29815
16601	0.0	5	29820
16602	-1.0	1	29821
16603	-1.0	1	29822
16604	-1.0	4	29826
16605	-1.0	3	29829
16606	-1.0	1	29830
16607	1.0	1	29831
16608	-1.0	2	29833
16609	1.0	2	29835
16610	1.0	4	29839
16611	-1.0	2	29841
16612	0.0	1	29842
16613	-1.0	1	29843
16614	-1.0	3	29846
16615	-1.0	1	29847
16616	-1.0	2	29849
16617	-1.0	1	29850
16618	-1.0	2	29852
16619	-1.0	2	29854
16620	0.0	1	29855
16621	-1.0	2	29857
16622	1.0	3	29860
16623	-1.0	1	29861
16624	-1.0	1	29862
16625	-1.0	3	29865
16626	0.0	3	29868
16627	-1.0	1	29869
16628	-1.0	1	29870
16629	-1.0	1	29871
16630	1.0	2	29873
16631	1.0	2	29875
16632	-1.0	2	29877
16633	-1.0	2	29879
16634	1.0	1	29880
16635	1.0	1	29881
16636	-1.0	1	29882
16637	-1.0	1	29883
16638	-1.0	3	29886
16639	-1.0	1	29887
16640	1.0	1	29888
16641	1.0	2	29890
16642	-1.0	2	29892
16643	-1.0	1	29893
16644	-1.0	1	29894
16645	0.0	2	29896
16646	-1.0	2	29898
16647	1.0	4	29902
16648	1.0	1	29903
16649	1.0	3	29906
16650	1.0	2	29908
16651	1.0	1	29909
16652	1.0	2	29911
16653	1.0	2	29913
16654	1.0	2	29915
16655	1.0	3	29918
16656	-1.0	1	29919
16657	0.0	3	29922
16658	-1.0	1	29923
16659	-1.0	2	29925
16660	-1.0	1	29926
16661	-1.0	2	29928
16662	1.0	2	29930
16663	-1.0	1	29931
16664	-1.0	1	29932
16665	-1.0	2	29934
16666	1.0	1	29935
16667	1.0	1	29936
16668	-1.0	1	29937
16669	-1.0	2	29939
16670	-1.0	1	29940
16671	-1.0	3	29943
16672	-1.0	1	29944
16673	1.0	1	29945
16674	1.0	3	29948
16675	1.0	1	29949
16676	-1.0	3	29952
16677	-1.0	1	29953
16678	-1.0	1	29954
16679	-1.0	2	29956
16680	-1.0	2	29958
16681	-1.0	2	29960
16682	-1.0	3	29963
16683	-1.0	2	29965
16684	1.0	2	29967
16685	1.0	2	29969
16686	-1.0	3	29972
16687	1.0	1	29973
16688	0.0	3	29976
16689	-1.0	1	29977
16690	1.0	3	29980
16691	-1.0	4	29984
16692	1.0	2	29986
16693	-1.0	2	29988
16694	1.0	3	29991
16695	-1.0	4	29995
16696	1.0	3	29998
16697	-1.0	2	30000
16698	-1.0	2	30002
16699	-1.0	2	30004
16700	-1.0	1	30005
16701	-1.0	1	30006
16702	-1.0	4	30010
16703	-1.0	4	30014
16704	-1.0	2	30016
16705	0.0	2	30018
16706	0.0	2	30020
16707	1.0	2	30022
16708	-1.0	1	30023
16709	-1.0	1	30024
16710	1.0	1	30025
16711	1.0	3	30028
16712	-1.0	1	30029
16713	-1.0	1	30030
16714	-1.0	1	30031
16715	-1.0	2	30033
16716	-1.0	2	30035
16717	-1.0	1	30036
16718	-1.0	1	30037
16719	-1.0	1	30038
16720	1.0	2	30040
16721	1.0	2	30042
16722	1.0	3	30045
16723	1.0	2	30047
16724	-1.0	1	30048
16725	0.0	2	30050
16726	-1.0	2	30052
16727	-1.0	1	30053
16728	-1.0	2	30055
16729	1.0	4	30059
16730	-1.0	1	30060
16731	-1.0	4	30064
16732	-1.0	1	30065
16733	-1.0	2	30067
16734	-1.0	3	30070
16735	-1.0	1	30071
16736	-1.0	2	30073
16737	1.0	2	30075
16738	1.0	4	30079
16739	-1.0	1	30080
16740	-1.0	1	30081
16741	-1.0	4	30085
16742	-1.0	1	30086
16743	1.0	1	30087
16744	1.0	1	30088
16745	-1.0	1	30089
16746	0.0	2	30091
16747	-1.0	1	30092
16748	1.0	3	30095
16749	-1.0	2	30097
16750	-1.0	4	30101
16751	1.0	1	30102
16752	-1.0	2	30104
16753	-1.0	2	30106
16754	-1.0	1	30107
16755	-1.0	1	30108
16756	-1.0	3	30111
16757	-1.0	1	30112
16758	1.0	2	30114
16759	-1.0	2	30116
16760	-1.0	1	30117
16761	1.0	1	30118
16762	0.0	3	30121
16763	0.0	1	30122
16764	-1.0	1	30123
16765	-1.0	3	30126
16766	-1.0	1	30127
16767	1.0	1	30128
16768	-1.0	1	30129
16769	1.0	3	30132
16770	-1.0	1	30133
16771	1.0	1	30134
16772	-1.0	3	30137
16773	0.0	3	30140
16774	-1.0	1	30141
16775	1.0	3	30144
16776	-1.0	1	30145
16777	-1.0	2	30147
16778	-1.0	1	30148
16779	0.0	2	30150
16780	1.0	1	30151
16781	-1.0	1	30152
16782	-1.0	1	30153
16783	-1.0	3	30156
16784	-1.0	1	30157
16785	0.0	4	30161
16786	-1.0	1	30162
16787	-1.0	1	30163
16788	-1.0	3	30166
16789	-1.0	3	30169
16790	1.0	2	30171
16791	-1.0	2	30173
16792	-1.0	2	30175
16793	-1.0	2	30177
16794	-1.0	1	30178
16795	0.0	1	30179
16796	-1.0	1	30180
16797	-1.0	3	30183
16798	-1.0	3	30186
16799	-1.0	3	30189
16800	1.0	1	30190
16801	-1.0	2	30192
16802	0.0	2	30194
16803	-1.0	2	30196
16804	-1.0	1	30197
16805	1.0	2	30199
16806	-1.0	1	30200
16807	-1.0	3	30203
16808	-1.0	2	30205
16809	1.0	3	30208
16810	1.0	1	30209
16811	-1.0	2	30211
16812	-1.0	1	30212
16813	1.0	2	30214
16814	-1.0	3	30217
16815	0.0	3	30220
16816	-1.0	1	30221
16817	-1.0	2	30223
16818	-1.0	2	30225
16819	0.0	3	30228
16820	-1.0	2	30230
16821	0.0	1	30231
16822	-1.0	2	30233
16823	-1.0	3	30236
16824	-1.0	3	30239
16825	-1.0	2	30241
16826	-1.0	2	30243
16827	-1.0	1	30244
16828	1.0	1	30245
16829	-1.0	3	30248
16830	-1.0	2	30250
16831	1.0	2	30252
16832	1.0	1	30253
16833	0.0	2	30255
16834	-1.0	1	30256
16835	-1.0	1	30257
16836	-1.0	1	30258
16837	0.0	1	30259
16838	0.0	3	30262
16839	1.0	1	30263
16840	-1.0	2	30265
16841	-1.0	2	30267
16842	-1.0	2	30269
16843	1.0	2	30271
16844	1.0	2	30273
16845	-1.0	3	30276
16846	-1.0	2	30278
16847	1.0	2	30280
16848	-1.0	1	30281
16849	-1.0	1	30282
16850	-1.0	1	30283
16851	1.0	1	30284
16852	-1.0	1	30285
16853	0.0	1	30286
16854	-1.0	2	30288
16855	-1.0	2	30290
16856	-1.0	1	30291
16857	-1.0	3	30294
16858	1.0	1	30295
16859	-1.0	2	30297
16860	-1.0	2	30299
16861	-1.0	1	30300
16862	-1.0	2	30302
16863	0.0	2	30304
16864	-1.0	1	30305
16865	-1.0	1	30306
16866	-1.0	2	30308
16867	1.0	3	30311
16868	-1.0	1	30312
16869	-1.0	3	30315
16870	-1.0	2	30317
16871	1.0	1	30318
16872	-1.0	1	30319
16873	-1.0	2	30321
16874	-1.0	2	30323
16875	-1.0	2	30325
16876	-1.0	3	30328
16877	-1.0	2	30330
16878	-1.0	2	30332
16879	-1.0	1	30333
16880	1.0	1	30334
16881	1.0	2	30336
16882	-1.0	2	30338
16883	1.0	1	30339
16884	-1.0	1	30340
16885	-1.0	1	30341
16886	-1.0	1	30342
16887	1.0	4	30346
16888	-1.0	2	30348
16889	1.0	1	30349
16890	-1.0	2	30351
16891	1.0	2	30353
16892	-1.0	1	30354
16893	-1.0	2	30356
16894	1.0	3	30359
16895	-1.0	2	30361
16896	-1.0	1	30362
16897	1.0	3	30365
16898	-1.0	1	30366
16899	-1.0	1	30367
16900	-1.0	3	30370
16901	1.0	2	30372
16902	-1.0	1	30373
16903	-1.0	2	30375
16904	-1.0	1	30376
16905	-1.0	2	30378
16906	-1.0	3	30381
16907	1.0	1	30382
16908	-1.0	1	30383
16909	0.0	2	30385
16910	1.0	3	30388
16911	-1.0	2	30390
16912	1.0	1	30391
16913	-1.0	1	30392
16914	-1.0	2	30394
16915	-1.0	1	30395
16916	-1.0	1	30396
16917	-1.0	2	30398
16918	-1.0	1	30399
16919	0.0	2	30401
16920	-1.0	1	30402
16921	1.0	1	30403
16922	1.0	1	30404
16923	-1.0	2	30406
16924	1.0	1	30407
16925	-1.0	1	30408
16926	-1.0	2	30410
16927	1.0	1	30411
16928	-1.0	1	30412
16929	-1.0	1	30413
16930	0.0	2	30415
16931	-1.0	2	30417
16932	-1.0	2	30419
16933	-1.0	1	30420
16934	-1.0	1	30421
16935	-1.0	1	30422
16936	-1.0	2	30424
16937	-1.0	3	30427
16938	-1.0	2	30429
16939	-1.0	2	30431
16940	-1.0	3	30434
16941	-1.0	3	30437
16942	-1.0	2	30439
16943	1.0	1	30440
16944	-1.0	1	30441
16945	0.0	3	30444
16946	1.0	1	30445
16947	-1.0	2	30447
16948	0.0	1	30448
16949	-1.0	2	30450
16950	1.0	2	30452
16951	-1.0	2	30454
16952	0.0	1	30455
16953	1.0	3	30458
16954	1.0	1	30459
16955	-1.0	1	30460
16956	-1.0	3	30463
16957	1.0	2	30465
16958	-1.0	1	30466
16959	-1.0	2	30468
16960	-1.0	1	30469
16961	1.0	2	30471
16962	-1.0	1	30472
16963	-1.0	1	30473
16964	1.0	2	30475
16965	1.0	3	30478
16966	0.0	1	30479
16967	-1.0	1	30480
16968	-1.0	2	30482
16969	-1.0	1	30483
16970	1.0	1	30484
16971	-1.0	3	30487
16972	1.0	1	30488
16973	-1.0	2	30490
16974	-1.0	2	30492
16975	-1.0	1	30493
16976	-1.0	1	30494
16977	-1.0	1	30495
16978	-1.0	2	30497
16979	1.0	1	30498
16980	1.0	3	30501
16981	0.0	2	30503
16982	1.0	2	30505
16983	-1.0	3	30508
16984	-1.0	2	30510
16985	1.0	1	30511
16986	-1.0	1	30512
16987	-1.0	2	30514
16988	-1.0	1	30515
16989	-1.0	3	30518
16990	-1.0	2	30520
16991	1.0	2	30522
16992	1.0	1	30523
16993	1.0	1	30524
16994	-1.0	1	30525
16995	-1.0	1	30526
16996	-1.0	1	30527
16997	-1.0	2	30529
16998	0.0	1	30530
16999	-1.0	1	30531
17000	1.0	3	30534
17001	1.0	2	30536
17002	-1.0	1	30537
17003	1.0	2	30539
17004	-1.0	1	30540
17005	-1.0	1	30541
17006	1.0	1	30542
17007	-1.0	3	30545
17008	1.0	1	30546
17009	-1.0	1	30547
17010	-1.0	1	30548
17011	1.0	3	30551
17012	-1.0	2	30553
17013	-1.0	1	30554
17014	-1.0	1	30555
17015	1.0	2	30557
17016	-1.0	1	30558
17017	-1.0	2	30560
17018	1.0	2	30562
17019	-1.0	2	30564
17020	-1.0	1	30565
17021	-1.0	2	30567
17022	1.0	1	30568
17023	1.0	1	30569
17024	-1.0	3	30572
17025	1.0	3	30575
17026	-1.0	1	30576
17027	-1.0	1	30577
17028	1.0	1	30578
17029	1.0	4	30582
17030	1.0	1	30583
17031	1.0	1	30584
17032	-1.0	2	30586
17033	-1.0	2	30588
17034	-1.0	1	30589
17035	1.0	1	30590
17036	1.0	2	30592
17037	-1.0	1	30593
17038	0.0	4	30597
17039	-1.0	1	30598
17040	1.0	1	30599
17041	-1.0	2	30601
17042	1.0	4	30605
17043	1.0	2	30607
17044	-1.0	2	30609
17045	-1.0	1	30610
17046	-1.0	1	30611
17047	0.0	2	30613
17048	-1.0	1	30614
17049	1.0	1	30615
17050	-1.0	1	30616
17051	-1.0	2	30618
17052	-1.0	3	30621
17053	-1.0	1	30622
17054	-1.0	3	30625
17055	1.0	1	30626
17056	-1.0	2	30628
17057	-1.0	2	30630
17058	1.0	2	30632
17059	0.0	1	30633
17060	0.0	1	30634
17061	-1.0	2	30636
17062	1.0	2	30638
17063	-1.0	1	30639
17064	-1.0	1	30640
17065	-1.0	1	30641
17066	-1.0	2	30643
17067	-1.0	1	30644
17068	1.0	2	30646
17069	-1.0	2	30648
17070	1.0	1	30649
17071	1.0	2	30651
17072	-1.0	1	30652
17073	-1.0	2	30654
17074	1.0	2	30656
17075	1.0	3	30659
17076	1.0	1	30660
17077	-1.0	1	30661
17078	-1.0	1	30662
17079	-1.0	2	30664
17080	-1.0	1	30665
17081	-1.0	1	30666
17082	-1.0	2	30668
17083	-1.0	2	30670
17084	-1.0	1	30671
17085	-1.0	3	30674
17086	-1.0	2	30676
17087	-1.0	1	30677
17088	1.0	4	30681
17089	1.0	2	30683
17090	1.0	2	30685
17091	-1.0	1	30686
17092	-1.0	1	30687
17093	-1.0	1	30688
17094	-1.0	2	30690
17095	1.0	3	30693
17096	-1.0	1	30694
17097	-1.0	2	30696
17098	-1.0	2	30698
17099	1.0	2	30700
17100	-1.0	1	30701
17101	-1.0	2	30703
17102	1.0	1	30704
